  2.757 &   -27.714 &   -27.750 &      10 &   -6.897 &   40.063 \\
  2.755 &   -27.476 &   -27.450 &       9 &   -6.943 &   38.007 \\
  2.742 &   -27.152 &   -27.150 &      22 &   -6.555 &   59.423 \\
  2.748 &   -26.865 &   -26.850 &      23 &   -6.536 &   60.758 \\
  2.747 &   -26.553 &   -26.550 &      32 &   -6.392 &   71.666 \\
  2.746 &   -26.245 &   -26.250 &      35 &   -6.353 &   74.951 \\
  2.747 &   -25.929 &   -25.950 &      52 &   -6.181 &   91.357 \\
  2.745 &   -25.646 &   -25.650 &      62 &   -6.105 &   99.755 \\
  2.758 &   -25.348 &   -25.350 &      49 &   -6.207 &   88.683 \\
  2.750 &   -25.049 &   -25.050 &      56 &   -6.149 &   94.806 \\
  2.746 &   -24.775 &   -24.750 &      43 &   -6.264 &   83.076 \\
  2.744 &   -24.477 &   -24.450 &      20 &   -6.596 &   56.657 \\
  2.711 &   -24.222 &   -24.150 &       2 &   -7.596 &   17.917 \\
  2.850 &   -29.638 &   -29.550 &       1 &   -8.195 &    6.378 \\
  2.885 &   -28.962 &   -28.950 &       2 &   -7.894 &    9.020 \\
  2.864 &   -28.648 &   -28.650 &       2 &   -7.894 &    9.020 \\
  2.840 &   -28.380 &   -28.350 &       2 &   -7.894 &    9.020 \\
  2.915 &   -28.063 &   -28.050 &       9 &   -7.241 &   19.134 \\
  2.890 &   -27.766 &   -27.750 &      11 &   -7.154 &   21.153 \\
  2.907 &   -27.469 &   -27.450 &      25 &   -6.797 &   31.890 \\
  2.896 &   -27.149 &   -27.150 &      32 &   -6.690 &   36.079 \\
  2.891 &   -26.836 &   -26.850 &      40 &   -6.593 &   40.338 \\
  2.877 &   -26.541 &   -26.550 &      55 &   -6.455 &   47.301 \\
  2.906 &   -26.238 &   -26.250 &      55 &   -6.455 &   47.301 \\
  2.893 &   -25.953 &   -25.950 &      89 &   -6.246 &   60.170 \\
  2.902 &   -25.635 &   -25.650 &      92 &   -6.232 &   61.176 \\
  2.892 &   -25.356 &   -25.350 &      83 &   -6.276 &   58.106 \\
  2.897 &   -25.050 &   -25.050 &      76 &   -6.315 &   55.602 \\
  2.889 &   -24.769 &   -24.750 &      59 &   -6.424 &   48.990 \\
  2.867 &   -24.500 &   -24.450 &      11 &   -7.154 &   21.153 \\
  2.852 &   -24.148 &   -24.150 &       2 &   -7.894 &    9.020 \\
  2.924 &   -23.080 &   -22.950 &       1 &   -8.195 &    6.378 \\
  3.025 &   -29.523 &   -29.550 &       1 &   -8.286 &    5.172 \\
  3.079 &   -28.533 &   -28.650 &       2 &   -7.985 &    7.315 \\
  3.087 &   -28.334 &   -28.350 &       4 &   -7.684 &   10.345 \\
  3.117 &   -28.031 &   -28.050 &      14 &   -7.140 &   19.353 \\
  3.124 &   -27.680 &   -27.750 &      16 &   -7.082 &   20.689 \\
  3.111 &   -27.391 &   -27.450 &      21 &   -6.964 &   23.703 \\
  3.104 &   -27.102 &   -27.150 &      30 &   -6.809 &   28.330 \\
  3.115 &   -26.837 &   -26.850 &      48 &   -6.605 &   35.835 \\
  3.130 &   -26.547 &   -26.550 &      55 &   -6.546 &   38.359 \\
  3.121 &   -26.250 &   -26.250 &      85 &   -6.357 &   47.687 \\
  3.116 &   -25.945 &   -25.950 &      82 &   -6.373 &   46.837 \\
