M1450_start M1450_end  z_start    z_end     sel.
 -26.300  -26.200    2.700    2.750   0.7000
 -26.300  -26.200    2.750    2.800   0.7750
 -26.300  -26.200    2.800    2.850   0.8000
 -26.300  -26.200    2.850    2.900   0.8250
 -26.300  -26.200    2.900    2.950   0.9550
 -26.300  -26.200    2.950    3.000   0.9450
 -26.300  -26.200    3.000    3.050   0.9300
 -26.300  -26.200    3.050    3.100   0.9700
 -26.300  -26.200    3.100    3.150   0.9600
 -26.300  -26.200    3.150    3.200   0.9600
 -26.300  -26.200    3.200    3.250   0.9850
 -26.300  -26.200    3.250    3.300   0.9900
 -26.300  -26.200    3.300    3.350   0.9550
 -26.300  -26.200    3.350    3.400   0.9400
 -26.300  -26.200    3.400    3.450   0.8650
 -26.300  -26.200    3.450    3.500   0.9050
 -26.300  -26.200    3.500    3.550   0.9150
 -26.300  -26.200    3.550    3.600   0.9500
 -26.300  -26.200    3.600    3.650   0.9650
 -26.300  -26.200    3.650    3.700   0.9400
 -26.300  -26.200    3.700    3.750   0.9700
 -26.300  -26.200    3.750    3.800   0.9800
 -26.300  -26.200    3.800    3.850   0.9750
 -26.300  -26.200    3.850    3.900   0.9900
 -26.300  -26.200    3.900    3.950   0.9800
 -26.300  -26.200    3.950    4.000   0.9850
 -26.300  -26.200    4.000    4.050   0.9950
 -26.300  -26.200    4.050    4.100   0.9650
 -26.300  -26.200    4.100    4.150   0.9900
 -26.300  -26.200    4.150    4.200   0.9750
 -26.300  -26.200    4.200    4.250   0.9700
 -26.300  -26.200    4.250    4.300   0.9650
 -26.300  -26.200    4.300    4.350   0.9100
 -26.300  -26.200    4.350    4.400   0.9150
 -26.300  -26.200    4.400    4.450   0.8100
 -26.300  -26.200    4.450    4.500   0.7800
 -26.300  -26.200    4.500    4.550   0.8950
 -26.300  -26.200    4.550    4.600   0.8950
 -26.200  -26.100    2.000    2.050   0.9100
 -26.200  -26.100    2.050    2.100   0.9500
 -26.200  -26.100    2.100    2.150   0.9850
 -26.200  -26.100    2.150    2.200   0.9900
 -26.200  -26.100    2.200    2.250   0.9950
 -26.200  -26.100    2.250    2.300   0.9900
 -26.200  -26.100    2.300    2.350   0.9900
 -26.200  -26.100    2.350    2.400   0.9800
 -26.200  -26.100    2.400    2.450   0.9900
 -26.200  -26.100    2.450    2.500   0.9850
 -26.200  -26.100    2.500    2.550   0.9800
 -26.200  -26.100    2.550    2.600   0.9150
 -26.200  -26.100    2.600    2.650   0.8700
 -26.200  -26.100    2.650    2.700   0.7250
 -26.200  -26.100    2.700    2.750   0.7100
 -26.200  -26.100    2.750    2.800   0.7700
 -26.200  -26.100    2.800    2.850   0.8050
 -26.200  -26.100    2.850    2.900   0.9100
 -26.200  -26.100    2.900    2.950   0.9150
 -26.200  -26.100    2.950    3.000   0.9600
 -26.200  -26.100    3.000    3.050   0.9700
 -26.200  -26.100    3.050    3.100   0.9800
 -26.200  -26.100    3.100    3.150   0.9850
 -26.200  -26.100    3.150    3.200   0.9750
 -26.200  -26.100    3.200    3.250   0.9700
 -26.200  -26.100    3.250    3.300   0.9700
 -26.200  -26.100    3.300    3.350   0.9400
 -26.200  -26.100    3.350    3.400   0.9200
 -26.200  -26.100    3.400    3.450   0.7850
 -26.200  -26.100    3.450    3.500   0.8450
 -26.200  -26.100    3.500    3.550   0.8850
 -26.200  -26.100    3.550    3.600   0.9400
 -26.200  -26.100    3.600    3.650   0.9400
 -26.200  -26.100    3.650    3.700   0.9300
 -26.200  -26.100    3.700    3.750   0.9500
 -26.200  -26.100    3.750    3.800   0.9700
 -26.200  -26.100    3.800    3.850   0.9750
 -26.200  -26.100    3.850    3.900   0.9700
 -26.200  -26.100    3.900    3.950   0.9900
 -26.200  -26.100    3.950    4.000   0.9700
 -26.200  -26.100    4.000    4.050   0.9700
 -26.200  -26.100    4.050    4.100   0.9850
 -26.200  -26.100    4.100    4.150   0.9750
 -26.200  -26.100    4.150    4.200   0.9800
 -26.200  -26.100    4.200    4.250   0.9400
 -26.200  -26.100    4.250    4.300   0.9000
 -26.200  -26.100    4.300    4.350   0.9150
 -26.200  -26.100    4.350    4.400   0.9000
 -26.200  -26.100    4.400    4.450   0.7950
 -26.200  -26.100    4.450    4.500   0.7550
 -26.200  -26.100    4.500    4.550   0.7900
 -26.200  -26.100    4.550    4.600   0.9400
 -26.100  -26.000    2.000    2.050   0.9800
 -26.100  -26.000    2.050    2.100   1.0000
 -26.100  -26.000    2.100    2.150   0.9850
 -26.100  -26.000    2.150    2.200   0.9950
 -26.100  -26.000    2.200    2.250   0.9900
 -26.100  -26.000    2.250    2.300   0.9900
 -26.100  -26.000    2.300    2.350   0.9900
 -26.100  -26.000    2.350    2.400   0.9750
 -26.100  -26.000    2.400    2.450   1.0000
 -26.100  -26.000    2.450    2.500   0.9800
 -26.100  -26.000    2.500    2.550   0.9750
 -26.100  -26.000    2.550    2.600   0.9350
 -26.100  -26.000    2.600    2.650   0.9100
 -26.100  -26.000    2.650    2.700   0.7850
 -26.100  -26.000    2.700    2.750   0.7200
 -26.100  -26.000    2.750    2.800   0.7750
 -26.100  -26.000    2.800    2.850   0.8500
 -26.100  -26.000    2.850    2.900   0.8800
 -26.100  -26.000    2.900    2.950   0.9150
 -26.100  -26.000    2.950    3.000   0.9450
 -26.100  -26.000    3.000    3.050   0.9350
 -26.100  -26.000    3.050    3.100   0.9650
 -26.100  -26.000    3.100    3.150   0.9600
 -26.100  -26.000    3.150    3.200   0.9750
 -26.100  -26.000    3.200    3.250   0.9450
 -26.100  -26.000    3.250    3.300   0.9850
 -26.100  -26.000    3.300    3.350   0.9000
 -26.100  -26.000    3.350    3.400   0.8650
 -26.100  -26.000    3.400    3.450   0.8250
 -26.100  -26.000    3.450    3.500   0.8100
 -26.100  -26.000    3.500    3.550   0.9400
 -26.100  -26.000    3.550    3.600   0.9100
 -26.100  -26.000    3.600    3.650   0.9450
 -26.100  -26.000    3.650    3.700   0.9250
 -26.100  -26.000    3.700    3.750   0.9200
 -26.100  -26.000    3.750    3.800   0.9500
 -26.100  -26.000    3.800    3.850   0.9800
 -26.100  -26.000    3.850    3.900   0.9600
 -26.100  -26.000    3.900    3.950   0.9600
 -26.100  -26.000    3.950    4.000   0.9750
 -26.100  -26.000    4.000    4.050   0.9700
 -26.100  -26.000    4.050    4.100   0.9900
 -26.100  -26.000    4.100    4.150   0.9450
 -26.100  -26.000    4.150    4.200   0.9500
 -26.100  -26.000    4.200    4.250   0.9350
 -26.100  -26.000    4.250    4.300   0.9150
 -26.100  -26.000    4.300    4.350   0.9000
 -26.100  -26.000    4.350    4.400   0.8700
 -26.100  -26.000    4.400    4.450   0.7350
 -26.100  -26.000    4.450    4.500   0.6700
 -26.100  -26.000    4.500    4.550   0.8400
 -26.100  -26.000    4.550    4.600   0.9500
 -26.000  -25.900    2.000    2.050   0.9900
 -26.000  -25.900    2.050    2.100   1.0000
 -26.000  -25.900    2.100    2.150   1.0000
 -26.000  -25.900    2.150    2.200   1.0000
 -26.000  -25.900    2.200    2.250   0.9900
 -26.000  -25.900    2.250    2.300   0.9850
 -26.000  -25.900    2.300    2.350   0.9750
 -26.000  -25.900    2.350    2.400   0.9750
 -26.000  -25.900    2.400    2.450   0.9950
 -26.000  -25.900    2.450    2.500   0.9800
 -26.000  -25.900    2.500    2.550   0.9700
 -26.000  -25.900    2.550    2.600   0.9300
 -26.000  -25.900    2.600    2.650   0.8950
 -26.000  -25.900    2.650    2.700   0.7500
 -26.000  -25.900    2.700    2.750   0.7400
 -26.000  -25.900    2.750    2.800   0.7650
 -26.000  -25.900    2.800    2.850   0.8450
 -26.000  -25.900    2.850    2.900   0.9000
 -26.000  -25.900    2.900    2.950   0.9200
 -26.000  -25.900    2.950    3.000   0.9550
 -26.000  -25.900    3.000    3.050   0.9600
 -26.000  -25.900    3.050    3.100   0.9750
 -26.000  -25.900    3.100    3.150   0.9350
 -26.000  -25.900    3.150    3.200   0.9900
 -26.000  -25.900    3.200    3.250   0.9450
 -26.000  -25.900    3.250    3.300   0.9750
 -26.000  -25.900    3.300    3.350   0.9250
 -26.000  -25.900    3.350    3.400   0.8500
 -26.000  -25.900    3.400    3.450   0.8250
 -26.000  -25.900    3.450    3.500   0.8200
 -26.000  -25.900    3.500    3.550   0.8500
 -26.000  -25.900    3.550    3.600   0.9150
 -26.000  -25.900    3.600    3.650   0.9350
 -26.000  -25.900    3.650    3.700   0.9700
 -26.000  -25.900    3.700    3.750   0.9400
 -26.000  -25.900    3.750    3.800   0.9500
 -26.000  -25.900    3.800    3.850   0.9550
 -26.000  -25.900    3.850    3.900   0.9700
 -26.000  -25.900    3.900    3.950   0.9750
 -26.000  -25.900    3.950    4.000   0.9500
 -26.000  -25.900    4.000    4.050   0.9800
 -26.000  -25.900    4.050    4.100   0.9500
 -26.000  -25.900    4.100    4.150   0.9400
 -26.000  -25.900    4.150    4.200   0.9450
 -26.000  -25.900    4.200    4.250   0.9550
 -26.000  -25.900    4.250    4.300   0.9100
 -26.000  -25.900    4.300    4.350   0.8500
 -26.000  -25.900    4.350    4.400   0.7650
 -26.000  -25.900    4.400    4.450   0.5700
 -26.000  -25.900    4.450    4.500   0.5850
 -26.000  -25.900    4.500    4.550   0.8150
 -26.000  -25.900    4.550    4.600   0.9050
 -25.900  -25.800    2.000    2.050   1.0000
 -25.900  -25.800    2.050    2.100   0.9800
 -25.900  -25.800    2.100    2.150   1.0000
 -25.900  -25.800    2.150    2.200   0.9950
 -25.900  -25.800    2.200    2.250   0.9950
 -25.900  -25.800    2.250    2.300   0.9850
 -25.900  -25.800    2.300    2.350   0.9850
 -25.900  -25.800    2.350    2.400   0.9800
 -25.900  -25.800    2.400    2.450   0.9750
 -25.900  -25.800    2.450    2.500   0.9800
 -25.900  -25.800    2.500    2.550   0.9550
 -25.900  -25.800    2.550    2.600   0.9400
 -25.900  -25.800    2.600    2.650   0.8900
 -25.900  -25.800    2.650    2.700   0.8600
 -25.900  -25.800    2.700    2.750   0.7800
 -25.900  -25.800    2.750    2.800   0.8100
 -25.900  -25.800    2.800    2.850   0.8750
 -25.900  -25.800    2.850    2.900   0.8900
 -25.900  -25.800    2.900    2.950   0.9000
 -25.900  -25.800    2.950    3.000   0.9150
 -25.900  -25.800    3.000    3.050   0.9650
 -25.900  -25.800    3.050    3.100   0.9450
 -25.900  -25.800    3.100    3.150   0.9700
 -25.900  -25.800    3.150    3.200   0.9500
 -25.900  -25.800    3.200    3.250   0.9700
 -25.900  -25.800    3.250    3.300   0.9650
 -25.900  -25.800    3.300    3.350   0.9500
 -25.900  -25.800    3.350    3.400   0.8850
 -25.900  -25.800    3.400    3.450   0.7850
 -25.900  -25.800    3.450    3.500   0.8200
 -25.900  -25.800    3.500    3.550   0.8800
 -25.900  -25.800    3.550    3.600   0.9450
 -25.900  -25.800    3.600    3.650   0.9750
 -25.900  -25.800    3.650    3.700   0.9600
 -25.900  -25.800    3.700    3.750   0.9450
 -25.900  -25.800    3.750    3.800   0.9450
 -25.900  -25.800    3.800    3.850   0.9750
 -25.900  -25.800    3.850    3.900   0.9700
 -25.900  -25.800    3.900    3.950   0.9850
 -25.900  -25.800    3.950    4.000   0.9550
 -25.900  -25.800    4.000    4.050   0.9700
 -25.900  -25.800    4.050    4.100   0.9300
 -25.900  -25.800    4.100    4.150   0.9400
 -25.900  -25.800    4.150    4.200   0.9600
 -25.900  -25.800    4.200    4.250   0.9100
 -25.900  -25.800    4.250    4.300   0.9150
 -25.900  -25.800    4.300    4.350   0.8350
 -25.900  -25.800    4.350    4.400   0.7850
 -25.900  -25.800    4.400    4.450   0.6150
 -25.900  -25.800    4.450    4.500   0.5600
 -25.900  -25.800    4.500    4.550   0.7450
 -25.900  -25.800    4.550    4.600   0.9250
 -25.800  -25.700    2.000    2.050   0.9850
 -25.800  -25.700    2.050    2.100   1.0000
 -25.800  -25.700    2.100    2.150   0.9900
 -25.800  -25.700    2.150    2.200   1.0000
 -25.800  -25.700    2.200    2.250   0.9850
 -25.800  -25.700    2.250    2.300   1.0000
 -25.800  -25.700    2.300    2.350   0.9950
 -25.800  -25.700    2.350    2.400   0.9850
 -25.800  -25.700    2.400    2.450   0.9800
 -25.800  -25.700    2.450    2.500   0.9750
 -25.800  -25.700    2.500    2.550   0.9850
 -25.800  -25.700    2.550    2.600   0.9550
 -25.800  -25.700    2.600    2.650   0.9000
 -25.800  -25.700    2.650    2.700   0.8650
 -25.800  -25.700    2.700    2.750   0.7250
 -25.800  -25.700    2.750    2.800   0.7700
 -25.800  -25.700    2.800    2.850   0.7950
 -25.800  -25.700    2.850    2.900   0.8600
 -25.800  -25.700    2.900    2.950   0.8900
 -25.800  -25.700    2.950    3.000   0.9400
 -25.800  -25.700    3.000    3.050   0.9350
 -25.800  -25.700    3.050    3.100   0.9300
 -25.800  -25.700    3.100    3.150   0.9650
 -25.800  -25.700    3.150    3.200   0.9550
 -25.800  -25.700    3.200    3.250   0.9350
 -25.800  -25.700    3.250    3.300   0.9350
 -25.800  -25.700    3.300    3.350   0.9250
 -25.800  -25.700    3.350    3.400   0.8650
 -25.800  -25.700    3.400    3.450   0.8150
 -25.800  -25.700    3.450    3.500   0.8150
 -25.800  -25.700    3.500    3.550   0.9000
 -25.800  -25.700    3.550    3.600   0.9250
 -25.800  -25.700    3.600    3.650   0.9400
 -25.800  -25.700    3.650    3.700   0.9600
 -25.800  -25.700    3.700    3.750   0.9700
 -25.800  -25.700    3.750    3.800   0.9750
 -25.800  -25.700    3.800    3.850   0.9550
 -25.800  -25.700    3.850    3.900   0.9800
 -25.800  -25.700    3.900    3.950   0.9650
 -25.800  -25.700    3.950    4.000   0.9800
 -25.800  -25.700    4.000    4.050   0.9400
 -25.800  -25.700    4.050    4.100   0.9600
 -25.800  -25.700    4.100    4.150   0.9200
 -25.800  -25.700    4.150    4.200   0.9000
 -25.800  -25.700    4.200    4.250   0.8500
 -25.800  -25.700    4.250    4.300   0.8750
 -25.800  -25.700    4.300    4.350   0.8500
 -25.800  -25.700    4.350    4.400   0.7150
 -25.800  -25.700    4.400    4.450   0.6200
 -25.800  -25.700    4.450    4.500   0.5550
 -25.800  -25.700    4.500    4.550   0.7700
 -25.800  -25.700    4.550    4.600   0.8950
 -25.700  -25.600    2.000    2.050   1.0000
 -25.700  -25.600    2.050    2.100   0.9850
 -25.700  -25.600    2.100    2.150   1.0000
 -25.700  -25.600    2.150    2.200   0.9900
 -25.700  -25.600    2.200    2.250   0.9900
 -25.700  -25.600    2.250    2.300   0.9850
 -25.700  -25.600    2.300    2.350   0.9850
 -25.700  -25.600    2.350    2.400   0.9900
 -25.700  -25.600    2.400    2.450   0.9900
 -25.700  -25.600    2.450    2.500   0.9650
 -25.700  -25.600    2.500    2.550   0.9900
 -25.700  -25.600    2.550    2.600   0.9850
 -25.700  -25.600    2.600    2.650   0.9250
 -25.700  -25.600    2.650    2.700   0.8500
 -25.700  -25.600    2.700    2.750   0.7700
 -25.700  -25.600    2.750    2.800   0.7450
 -25.700  -25.600    2.800    2.850   0.7800
 -25.700  -25.600    2.850    2.900   0.8150
 -25.700  -25.600    2.900    2.950   0.8950
 -25.700  -25.600    2.950    3.000   0.9250
 -25.700  -25.600    3.000    3.050   0.9000
 -25.700  -25.600    3.050    3.100   0.9300
 -25.700  -25.600    3.100    3.150   0.9500
 -25.700  -25.600    3.150    3.200   0.9500
 -25.700  -25.600    3.200    3.250   0.9800
 -25.700  -25.600    3.250    3.300   0.9250
 -25.700  -25.600    3.300    3.350   0.9400
 -25.700  -25.600    3.350    3.400   0.8550
 -25.700  -25.600    3.400    3.450   0.8400
 -25.700  -25.600    3.450    3.500   0.7950
 -25.700  -25.600    3.500    3.550   0.8750
 -25.700  -25.600    3.550    3.600   0.9250
 -25.700  -25.600    3.600    3.650   0.9650
 -25.700  -25.600    3.650    3.700   0.9850
 -25.700  -25.600    3.700    3.750   0.9800
 -25.700  -25.600    3.750    3.800   0.9800
 -25.700  -25.600    3.800    3.850   0.9900
 -25.700  -25.600    3.850    3.900   0.9600
 -25.700  -25.600    3.900    3.950   0.9550
 -25.700  -25.600    3.950    4.000   0.9500
 -25.700  -25.600    4.000    4.050   0.9400
 -25.700  -25.600    4.050    4.100   0.9250
 -25.700  -25.600    4.100    4.150   0.9400
 -25.700  -25.600    4.150    4.200   0.9000
 -25.700  -25.600    4.200    4.250   0.9200
 -25.700  -25.600    4.250    4.300   0.8400
 -25.700  -25.600    4.300    4.350   0.8150
 -25.700  -25.600    4.350    4.400   0.7550
 -25.700  -25.600    4.400    4.450   0.6050
 -25.700  -25.600    4.450    4.500   0.5050
 -25.700  -25.600    4.500    4.550   0.5900
 -25.700  -25.600    4.550    4.600   0.7500
 -25.600  -25.500    2.000    2.050   1.0000
 -25.600  -25.500    2.050    2.100   0.9950
 -25.600  -25.500    2.100    2.150   0.9850
 -25.600  -25.500    2.150    2.200   1.0000
 -25.600  -25.500    2.200    2.250   1.0000
 -25.600  -25.500    2.250    2.300   0.9950
 -25.600  -25.500    2.300    2.350   0.9800
 -25.600  -25.500    2.350    2.400   0.9800
 -25.600  -25.500    2.400    2.450   1.0000
 -25.600  -25.500    2.450    2.500   0.9800
 -25.600  -25.500    2.500    2.550   0.9650
 -25.600  -25.500    2.550    2.600   0.9650
 -25.600  -25.500    2.600    2.650   0.9150
 -25.600  -25.500    2.650    2.700   0.8400
 -25.600  -25.500    2.700    2.750   0.8200
 -25.600  -25.500    2.750    2.800   0.7850
 -25.600  -25.500    2.800    2.850   0.7950
 -25.600  -25.500    2.850    2.900   0.7650
 -25.600  -25.500    2.900    2.950   0.8300
 -25.600  -25.500    2.950    3.000   0.8900
 -25.600  -25.500    3.000    3.050   0.9000
 -25.600  -25.500    3.050    3.100   0.9100
 -25.600  -25.500    3.100    3.150   0.9450
 -25.600  -25.500    3.150    3.200   0.9200
 -25.600  -25.500    3.200    3.250   0.9600
 -25.600  -25.500    3.250    3.300   0.9400
 -25.600  -25.500    3.300    3.350   0.9300
 -25.600  -25.500    3.350    3.400   0.8400
 -25.600  -25.500    3.400    3.450   0.7650
 -25.600  -25.500    3.450    3.500   0.8050
 -25.600  -25.500    3.500    3.550   0.8700
 -25.600  -25.500    3.550    3.600   0.9050
 -25.600  -25.500    3.600    3.650   0.9750
 -25.600  -25.500    3.650    3.700   0.9750
 -25.600  -25.500    3.700    3.750   0.9600
 -25.600  -25.500    3.750    3.800   0.9950
 -25.600  -25.500    3.800    3.850   0.9650
 -25.600  -25.500    3.850    3.900   0.9450
 -25.600  -25.500    3.900    3.950   0.9450
 -25.600  -25.500    3.950    4.000   0.9550
 -25.600  -25.500    4.000    4.050   0.9200
 -25.600  -25.500    4.050    4.100   0.9000
 -25.600  -25.500    4.100    4.150   0.8950
 -25.600  -25.500    4.150    4.200   0.9200
 -25.600  -25.500    4.200    4.250   0.8450
 -25.600  -25.500    4.250    4.300   0.8300
 -25.600  -25.500    4.300    4.350   0.6950
 -25.600  -25.500    4.350    4.400   0.6350
 -25.600  -25.500    4.400    4.450   0.3450
 -25.600  -25.500    4.450    4.500   0.2000
 -25.600  -25.500    4.500    4.550   0.4050
 -25.600  -25.500    4.550    4.600   0.6150
 -25.500  -25.400    2.000    2.050   0.9950
 -25.500  -25.400    2.050    2.100   1.0000
 -25.500  -25.400    2.100    2.150   1.0000
 -25.500  -25.400    2.150    2.200   0.9900
 -25.500  -25.400    2.200    2.250   0.9800
 -25.500  -25.400    2.250    2.300   0.9950
 -25.500  -25.400    2.300    2.350   0.9800
 -25.500  -25.400    2.350    2.400   0.9750
 -25.500  -25.400    2.400    2.450   0.9700
 -25.500  -25.400    2.450    2.500   0.9900
 -25.500  -25.400    2.500    2.550   0.9750
 -25.500  -25.400    2.550    2.600   0.9550
 -25.500  -25.400    2.600    2.650   0.9100
 -25.500  -25.400    2.650    2.700   0.7950
 -25.500  -25.400    2.700    2.750   0.7500
 -25.500  -25.400    2.750    2.800   0.7750
 -25.500  -25.400    2.800    2.850   0.7550
 -25.500  -25.400    2.850    2.900   0.7150
 -25.500  -25.400    2.900    2.950   0.8400
 -25.500  -25.400    2.950    3.000   0.8500
 -25.500  -25.400    3.000    3.050   0.9150
 -25.500  -25.400    3.050    3.100   0.9400
 -25.500  -25.400    3.100    3.150   0.9450
 -25.500  -25.400    3.150    3.200   0.9450
 -25.500  -25.400    3.200    3.250   0.9400
 -25.500  -25.400    3.250    3.300   0.9350
 -25.500  -25.400    3.300    3.350   0.9350
 -25.500  -25.400    3.350    3.400   0.8450
 -25.500  -25.400    3.400    3.450   0.7900
 -25.500  -25.400    3.450    3.500   0.7700
 -25.500  -25.400    3.500    3.550   0.8350
 -25.500  -25.400    3.550    3.600   0.9100
 -25.500  -25.400    3.600    3.650   0.9600
 -25.500  -25.400    3.650    3.700   0.9750
 -25.500  -25.400    3.700    3.750   0.9900
 -25.500  -25.400    3.750    3.800   0.9550
 -25.500  -25.400    3.800    3.850   0.9400
 -25.500  -25.400    3.850    3.900   0.9450
 -25.500  -25.400    3.900    3.950   0.9200
 -25.500  -25.400    3.950    4.000   0.8700
 -25.500  -25.400    4.000    4.050   0.9150
 -25.500  -25.400    4.050    4.100   0.8750
 -25.500  -25.400    4.100    4.150   0.8700
 -25.500  -25.400    4.150    4.200   0.8150
 -25.500  -25.400    4.200    4.250   0.8650
 -25.500  -25.400    4.250    4.300   0.7550
 -25.500  -25.400    4.300    4.350   0.6000
 -25.500  -25.400    4.350    4.400   0.3700
 -25.500  -25.400    4.400    4.450   0.1750
 -25.500  -25.400    4.450    4.500   0.0900
 -25.500  -25.400    4.500    4.550   0.2250
 -25.500  -25.400    4.550    4.600   0.5800
 -25.400  -25.300    2.000    2.050   0.9950
 -25.400  -25.300    2.050    2.100   0.9900
 -25.400  -25.300    2.100    2.150   0.9800
 -25.400  -25.300    2.150    2.200   0.9900
 -25.400  -25.300    2.200    2.250   1.0000
 -25.400  -25.300    2.250    2.300   0.9950
 -25.400  -25.300    2.300    2.350   0.9800
 -25.400  -25.300    2.350    2.400   0.9800
 -25.400  -25.300    2.400    2.450   0.9850
 -25.400  -25.300    2.450    2.500   0.9650
 -25.400  -25.300    2.500    2.550   0.9700
 -25.400  -25.300    2.550    2.600   0.9500
 -25.400  -25.300    2.600    2.650   0.8900
 -25.400  -25.300    2.650    2.700   0.8000
 -25.400  -25.300    2.700    2.750   0.7600
 -25.400  -25.300    2.750    2.800   0.6900
 -25.400  -25.300    2.800    2.850   0.7050
 -25.400  -25.300    2.850    2.900   0.7200
 -25.400  -25.300    2.900    2.950   0.7700
 -25.400  -25.300    2.950    3.000   0.8450
 -25.400  -25.300    3.000    3.050   0.9000
 -25.400  -25.300    3.050    3.100   0.9150
 -25.400  -25.300    3.100    3.150   0.9450
 -25.400  -25.300    3.150    3.200   0.9150
 -25.400  -25.300    3.200    3.250   0.9050
 -25.400  -25.300    3.250    3.300   0.9300
 -25.400  -25.300    3.300    3.350   0.8600
 -25.400  -25.300    3.350    3.400   0.7850
 -25.400  -25.300    3.400    3.450   0.6850
 -25.400  -25.300    3.450    3.500   0.6900
 -25.400  -25.300    3.500    3.550   0.8250
 -25.400  -25.300    3.550    3.600   0.9300
 -25.400  -25.300    3.600    3.650   0.9500
 -25.400  -25.300    3.650    3.700   0.9550
 -25.400  -25.300    3.700    3.750   0.9800
 -25.400  -25.300    3.750    3.800   0.9850
 -25.400  -25.300    3.800    3.850   0.9350
 -25.400  -25.300    3.850    3.900   0.9000
 -25.400  -25.300    3.900    3.950   0.9500
 -25.400  -25.300    3.950    4.000   0.9000
 -25.400  -25.300    4.000    4.050   0.8850
 -25.400  -25.300    4.050    4.100   0.8250
 -25.400  -25.300    4.100    4.150   0.8650
 -25.400  -25.300    4.150    4.200   0.7500
 -25.400  -25.300    4.200    4.250   0.7950
 -25.400  -25.300    4.250    4.300   0.6000
 -25.400  -25.300    4.300    4.350   0.4800
 -25.400  -25.300    4.350    4.400   0.3000
 -25.400  -25.300    4.400    4.450   0.1100
 -25.400  -25.300    4.450    4.500   0.0350
 -25.400  -25.300    4.500    4.550   0.1350
 -25.400  -25.300    4.550    4.600   0.4150
 -25.300  -25.200    2.000    2.050   0.9950
 -25.300  -25.200    2.050    2.100   0.9850
 -25.300  -25.200    2.100    2.150   0.9950
 -25.300  -25.200    2.150    2.200   1.0000
 -25.300  -25.200    2.200    2.250   0.9900
 -25.300  -25.200    2.250    2.300   0.9900
 -25.300  -25.200    2.300    2.350   0.9900
 -25.300  -25.200    2.350    2.400   0.9800
 -25.300  -25.200    2.400    2.450   0.9800
 -25.300  -25.200    2.450    2.500   0.9700
 -25.300  -25.200    2.500    2.550   0.9400
 -25.300  -25.200    2.550    2.600   0.9400
 -25.300  -25.200    2.600    2.650   0.8700
 -25.300  -25.200    2.650    2.700   0.8200
 -25.300  -25.200    2.700    2.750   0.7300
 -25.300  -25.200    2.750    2.800   0.6900
 -25.300  -25.200    2.800    2.850   0.6650
 -25.300  -25.200    2.850    2.900   0.7500
 -25.300  -25.200    2.900    2.950   0.7200
 -25.300  -25.200    2.950    3.000   0.8350
 -25.300  -25.200    3.000    3.050   0.8600
 -25.300  -25.200    3.050    3.100   0.8400
 -25.300  -25.200    3.100    3.150   0.9350
 -25.300  -25.200    3.150    3.200   0.8500
 -25.300  -25.200    3.200    3.250   0.9350
 -25.300  -25.200    3.250    3.300   0.9150
 -25.300  -25.200    3.300    3.350   0.8300
 -25.300  -25.200    3.350    3.400   0.8050
 -25.300  -25.200    3.400    3.450   0.6750
 -25.300  -25.200    3.450    3.500   0.6900
 -25.300  -25.200    3.500    3.550   0.7650
 -25.300  -25.200    3.550    3.600   0.8950
 -25.300  -25.200    3.600    3.650   0.9500
 -25.300  -25.200    3.650    3.700   0.9450
 -25.300  -25.200    3.700    3.750   0.9300
 -25.300  -25.200    3.750    3.800   0.9100
 -25.300  -25.200    3.800    3.850   0.9200
 -25.300  -25.200    3.850    3.900   0.9000
 -25.300  -25.200    3.900    3.950   0.9100
 -25.300  -25.200    3.950    4.000   0.8800
 -25.300  -25.200    4.000    4.050   0.8550
 -25.300  -25.200    4.050    4.100   0.7800
 -25.300  -25.200    4.100    4.150   0.7900
 -25.300  -25.200    4.150    4.200   0.7100
 -25.300  -25.200    4.200    4.250   0.5600
 -25.300  -25.200    4.250    4.300   0.5150
 -25.300  -25.200    4.300    4.350   0.3650
 -25.300  -25.200    4.350    4.400   0.2150
 -25.300  -25.200    4.400    4.450   0.1150
 -25.300  -25.200    4.450    4.500   0.0250
 -25.300  -25.200    4.500    4.550   0.1400
 -25.300  -25.200    4.550    4.600   0.3000
 -25.200  -25.100    2.000    2.050   0.9850
 -25.200  -25.100    2.050    2.100   1.0000
 -25.200  -25.100    2.100    2.150   0.9800
 -25.200  -25.100    2.150    2.200   0.9950
 -25.200  -25.100    2.200    2.250   0.9900
 -25.200  -25.100    2.250    2.300   0.9800
 -25.200  -25.100    2.300    2.350   0.9900
 -25.200  -25.100    2.350    2.400   0.9800
 -25.200  -25.100    2.400    2.450   0.9950
 -25.200  -25.100    2.450    2.500   0.9500
 -25.200  -25.100    2.500    2.550   0.9700
 -25.200  -25.100    2.550    2.600   0.8700
 -25.200  -25.100    2.600    2.650   0.8800
 -25.200  -25.100    2.650    2.700   0.7750
 -25.200  -25.100    2.700    2.750   0.6950
 -25.200  -25.100    2.750    2.800   0.6350
 -25.200  -25.100    2.800    2.850   0.5550
 -25.200  -25.100    2.850    2.900   0.6500
 -25.200  -25.100    2.900    2.950   0.7100
 -25.200  -25.100    2.950    3.000   0.7750
 -25.200  -25.100    3.000    3.050   0.7800
 -25.200  -25.100    3.050    3.100   0.8050
 -25.200  -25.100    3.100    3.150   0.8350
 -25.200  -25.100    3.150    3.200   0.9050
