  2.553 &   -26.257 &   -26.250 &     294 &   -6.212 &   27.579 \\
  2.547 &   -25.947 &   -25.950 &     343 &   -6.115 &   30.827 \\
  2.550 &   -25.650 &   -25.650 &     341 &   -6.006 &   34.956 \\
  2.546 &   -25.358 &   -25.350 &     325 &   -5.941 &   37.698 \\
  2.544 &   -25.055 &   -25.050 &     276 &   -5.969 &   36.479 \\
  2.548 &   -24.763 &   -24.750 &     179 &   -5.957 &   36.990 \\
#  2.550 &   -24.500 &   -24.450 &      96 &   -6.256 &   26.225 \\
#  2.535 &   -24.243 &   -24.150 &       8 & ******** &     -NaN \\
#
  2.647 &   -28.581 &   -28.650 &      10 &   -7.608 &    5.534 \\
  2.659 &   -28.352 &   -28.350 &      20 &   -7.425 &    6.831 \\
  2.641 &   -28.039 &   -28.050 &      32 &   -7.254 &    8.324 \\
  2.650 &   -27.733 &   -27.750 &      36 &   -7.141 &    9.481 \\
  2.645 &   -27.441 &   -27.450 &      87 &   -6.729 &   15.234 \\
  2.646 &   -27.144 &   -27.150 &     120 &   -6.607 &   17.523 \\
  2.647 &   -26.841 &   -26.850 &     163 &   -6.397 &   22.318 \\
  2.642 &   -26.545 &   -26.550 &     163 &   -6.311 &   24.640 \\
  2.644 &   -26.255 &   -26.250 &     201 &   -6.116 &   30.824 \\
  2.646 &   -25.956 &   -25.950 &     231 &   -6.066 &   32.674 \\
  2.646 &   -25.648 &   -25.650 &     249 &   -5.999 &   35.293 \\
  2.645 &   -25.347 &   -25.350 &     212 &   -6.038 &   33.728 \\
  2.648 &   -25.061 &   -25.050 &     180 &   -6.044 &   33.510 \\
#  2.645 &   -24.748 &   -24.750 &     128 &   -6.022 &   34.352 \\
#  2.637 &   -24.500 &   -24.450 &      49 &   -6.764 &   14.622 \\
#  2.642 &   -24.207 &   -24.150 &       2 & ******** &     -NaN \\
#
  2.744 &   -28.591 &   -28.650 &       5 &   -7.736 &    4.785 \\
  2.743 &   -28.324 &   -28.350 &      13 &   -7.335 &    7.593 \\
  2.746 &   -27.995 &   -28.050 &      18 &   -7.217 &    8.696 \\
  2.759 &   -27.721 &   -27.750 &      36 &   -6.807 &   13.937 \\
  2.739 &   -27.438 &   -27.450 &      51 &   -6.617 &   17.341 \\
  2.755 &   -27.144 &   -27.150 &      60 &   -6.568 &   18.359 \\
  2.745 &   -26.847 &   -26.850 &      84 &   -6.369 &   23.097 \\
  2.742 &   -26.554 &   -26.550 &     110 &   -6.118 &   30.827 \\
  2.747 &   -26.244 &   -26.250 &      86 &   -6.209 &   27.739 \\
  2.746 &   -25.940 &   -25.950 &     121 &   -6.182 &   28.640 \\
  2.746 &   -25.652 &   -25.650 &     161 &   -6.057 &   33.049 \\
  2.746 &   -25.344 &   -25.350 &     160 &   -6.001 &   35.277 \\
  2.745 &   -25.068 &   -25.050 &     128 &   -6.026 &   34.270 \\
#  2.738 &   -24.773 &   -24.750 &      83 &   -6.047 &   33.455 \\
#  2.748 &   -24.492 &   -24.450 &      17 & ******** &     -NaN \\
#  2.734 &   -24.261 &   -24.150 &       2 & ******** &     -NaN \\
#
  2.965 &   -28.832 &   -28.950 &       1 &   -8.202 &    1.984 \\
  2.895 &   -28.617 &   -28.650 &       5 &   -7.895 &    2.828 \\
  2.902 &   -28.346 &   -28.350 &      25 &   -7.330 &    5.414 \\
  2.903 &   -28.036 &   -28.050 &      40 &   -7.157 &    6.612 \\
  2.903 &   -27.724 &   -27.750 &      93 &   -6.780 &   10.199 \\
  2.904 &   -27.446 &   -27.450 &     111 &   -6.719 &   10.948 \\
  2.904 &   -27.144 &   -27.150 &     150 &   -6.571 &   12.985 \\
  2.907 &   -26.843 &   -26.850 &     177 &   -6.436 &   15.168 \\
  2.900 &   -26.559 &   -26.550 &     211 &   -6.307 &   17.594 \\
  2.904 &   -26.252 &   -26.250 &     241 &   -6.228 &   19.263 \\
  2.908 &   -25.946 &   -25.950 &     251 &   -6.200 &   19.898 \\
  2.900 &   -25.643 &   -25.650 &     296 &   -6.085 &   22.725 \\
  2.891 &   -25.349 &   -25.350 &     244 &   -6.050 &   23.649 \\
#  2.900 &   -25.071 &   -25.050 &     221 &   -5.996 &   25.170 \\
#  2.892 &   -24.774 &   -24.750 &      93 &   -6.360 &   16.556 \\
#  2.849 &   -24.498 &   -24.450 &      14 & ******** &     -NaN \\
#
  3.171 &   -28.895 &   -28.950 &       5 &   -8.142 &    1.916 \\
  3.137 &   -28.607 &   -28.650 &      19 &   -7.760 &    2.973 \\
  3.131 &   -28.322 &   -28.350 &      41 &   -7.406 &    4.470 \\
  3.130 &   -28.020 &   -28.050 &      70 &   -7.197 &    5.683 \\
  3.126 &   -27.730 &   -27.750 &     101 &   -7.033 &    6.869 \\
  3.113 &   -27.442 &   -27.450 &     153 &   -6.854 &    8.441 \\
  3.117 &   -27.135 &   -27.150 &     219 &   -6.681 &   10.295 \\
  3.121 &   -26.844 &   -26.850 &     265 &   -6.591 &   11.422 \\
  3.125 &   -26.549 &   -26.550 &     369 &   -6.415 &   13.992 \\
  3.116 &   -26.257 &   -26.250 &     372 &   -6.368 &   14.767 \\
  3.121 &   -25.955 &   -25.950 &     326 &   -6.323 &   15.554 \\
  3.117 &   -25.660 &   -25.650 &     280 &   -6.224 &   17.434 \\
  3.114 &   -25.370 &   -25.350 &     226 &   -6.064 &   20.955 \\
#  3.110 &   -25.081 &   -25.050 &     133 &   -5.937 &   24.254 \\
#  3.092 &   -24.788 &   -24.750 &      34 &   -7.100 &    6.359 \\
#  3.078 &   -24.548 &   -24.450 &       3 & ******** &     -NaN \\
#
  3.351 &   -28.916 &   -28.950 &      12 &   -7.665 &    3.349 \\
  3.341 &   -28.660 &   -28.650 &      17 &   -7.585 &    3.670 \\
  3.356 &   -28.349 &   -28.350 &      27 &   -7.368 &    4.715 \\
  3.361 &   -28.021 &   -28.050 &      40 &   -7.230 &    5.527 \\
  3.351 &   -27.746 &   -27.750 &      72 &   -6.992 &    7.270 \\
  3.352 &   -27.446 &   -27.450 &      94 &   -6.779 &    9.291 \\
  3.340 &   -27.151 &   -27.150 &     121 &   -6.733 &    9.796 \\
  3.335 &   -26.843 &   -26.850 &     127 &   -6.666 &   10.572 \\
  3.331 &   -26.545 &   -26.550 &     143 &   -6.627 &   11.063 \\
  3.323 &   -26.258 &   -26.250 &     129 &   -6.545 &   12.162 \\
  3.318 &   -25.969 &   -25.950 &     121 &   -6.364 &   14.968 \\
  3.320 &   -25.666 &   -25.650 &      70 &   -6.295 &   16.217 \\
#  3.307 &   -25.353 &   -25.350 &      44 &   -6.070 &   20.998 \\
#  3.289 &   -25.079 &   -25.050 &      15 &   -6.405 &   14.276 \\
