  3.217 &   -26.280 &   -26.250 &       1 &   -7.402 &   39.607 \\
  3.135 &   -25.931 &   -25.950 &       3 &   -6.925 &   68.601 \\
  3.194 &   -25.624 &   -25.650 &      11 &   -6.361 &  131.361 \\
  3.226 &   -25.366 &   -25.350 &       7 &   -6.557 &  104.790 \\
  3.226 &   -25.063 &   -25.050 &       8 &   -6.499 &  112.025 \\
  3.208 &   -24.785 &   -24.750 &       9 &   -6.448 &  118.821 \\
  3.149 &   -24.519 &   -24.450 &       1 &   -7.402 &   39.607 \\
  3.075 &   -24.107 &   -24.150 &       3 &   -6.925 &   68.601 \\
  3.136 &   -23.874 &   -23.850 &       1 &   -7.402 &   39.607 \\
  3.048 &   -23.507 &   -23.550 &       1 &   -7.402 &   39.607 \\
  3.735 &   -27.316 &   -27.450 &       1 &   -7.384 &   41.344 \\
  3.934 &   -26.999 &   -26.850 &       1 &   -7.384 &   41.344 \\
  3.628 &   -25.850 &   -25.950 &       1 &   -7.384 &   41.344 \\
  3.660 &   -25.573 &   -25.650 &       2 &   -7.083 &   58.469 \\
  3.759 &   -24.691 &   -24.750 &       2 &   -7.083 &   58.469 \\
  3.110 &   -24.425 &   -24.450 &       2 &   -7.061 &   61.485 \\
